Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,0,46,aclnnMul_MulAiCore_Mul,N/A,N/A,N/A,1784164724416561.152	,12.860,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658589,0.0,0.032,0.0,0.143,0.0,0.499,0.0,0.185,0.089,0.000
0,4294967295,1,46,aclnnMul_MulAiCore_Mul,N/A,N/A,N/A,1784164724416718.435	,4.420,144.390000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202844,0.0,0.105,0.0,0.297,0.0,0.624,0.0,0.298,0.0,0.000
0,4294967295,2,46,aclnnMul_MulAiCore_Mul,N/A,N/A,N/A,1784164724416752.676	,4.440,29.830000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203613,0.0,0.104,0.0,0.294,0.0,0.619,0.0,0.308,0.0,0.000
0,4294967295,3,46,aclnnMul_MulAiCore_Mul,N/A,N/A,N/A,1784164724416759.116	,4.240,1.810000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188452,0.0,0.113,0.0,0.28,0.0,0.63,0.0,0.318,0.0,0.000
0,4294967295,4,46,aclnnMul_MulAiCore_Mul,N/A,N/A,N/A,1784164724416765.516	,4.360,2.260000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201962,0.0,0.105,0.0,0.29,0.0,0.624,0.0,0.31,0.0,0.000
0,4294967295,5,46,aclnnMul_MulAiCore_Mul,N/A,N/A,N/A,1784164724416781.896	,4.420,12.140000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203189,0.0,0.104,0.0,0.288,0.0,0.627,0.0,0.298,0.0,0.000
0,4294967295,6,46,aclnnMul_MulAiCore_Mul,N/A,N/A,N/A,1784164724416788.516	,4.320,2.080000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190136,0.0,0.112,0.0,0.275,0.0,0.636,0.0,0.327,0.0,0.000
0,4294967295,7,46,aclnnMul_MulAiCore_Mul,N/A,N/A,N/A,1784164724416795.057	,4.220,2.180000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191523,0.0,0.111,0.0,0.272,0.0,0.638,0.0,0.325,0.0,0.000
0,4294967295,8,46,aclnnMul_MulAiCore_Mul,N/A,N/A,N/A,1784164724416801.497	,4.520,2.280000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204705,0.0,0.104,0.0,0.299,0.0,0.615,0.0,0.297,0.0,0.000
0,4294967295,9,46,aclnnMul_MulAiCore_Mul,N/A,N/A,N/A,1784164724416807.897	,4.340,1.980000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194392,0.0,0.109,0.0,0.283,0.0,0.627,0.0,0.306,0.0,0.000
